word,vid_count,total_count
antibodies,17,30
2-5,5,5
anatomy,8,16
28th,7,7
subjective,7,7
lodging,5,5
surprising,15,16
backbone,12,14
conclusive,6,6
eve,17,31
global,28,32
closely,19,20
remdesivir,5,5
usa,9,11
end-stage,10,10
sars,6,6
flip,25,28
quarantined,5,5
secondary,24,28
5th,9,10
monitored,17,22
germs,8,14
infectious,24,41
male,37,65
69,8,8
coronavirus,8,8
asymptomatic,11,11
isolated,28,38
presentation,33,41
angiotensin,11,19
atypical,10,10
symptomatic,16,16
isolation,6,11
ace2,5,10
hijacks,6,6
contamination,6,6
fills,8,9
advantage,28,32
medications,9,14
announcements,8,8
december,25,47
swab,5,15
paralyze,5,5
identified,37,44
january,29,88
communicable,5,5
sabotage,6,6
handles,9,11
scarier,21,36
hooked,8,8
tidal,5,5
feature,27,29
alarm,9,10
critical,20,22
3rd,10,10
surveillance,11,16
serology,5,5
intubated,19,19
zw,5,30
lately,19,19
pouring,9,9
incoherent,23,36
carbon-containing,5,5
well-hydrated,5,5
dysdiadochokinesia,5,5
firing,11,12
adjusting,7,7
edema,28,35
varying,19,20
dys,19,19
unmasked,5,5
metria,10,10
outlet,7,7
stimulated,7,11
excitation,10,15
length,31,38
peeing,6,6
alcoholism,17,18
cerebral,46,81
recovers,5,5
mania,5,5
organic,15,46
6th,7,7
correction,19,25
bursting,9,9
alcoholics,5,10
sign,139,222
street,41,89
jw,5,185
floppy,11,12
conductive,10,10
disturbances,17,26
divided,12,15
seize,15,17
compromised,13,14
myelinolysis,10,15
insulated,5,5
adaptions,5,5
phase,15,30
initiates,12,12
pinching,5,5
inhibitory,7,14
epilepticus,10,25
tone,14,20
glutamate,13,32
supervision,5,5
terminate,10,20
pile,8,10
complains,20,20
excites,5,5
cerebrospinal,7,9
alcoholic,21,21
modulated,15,15
osmotic,19,24
fishing,10,11
induces,8,13
anabolic,8,8
fits,13,14
maximally,6,6
accumulation,19,30
cushions,5,5
coordination,11,16
gaps,10,10
pontine,10,20
solutes,5,5
waist,10,10
severely,10,10
sloughs,8,8
beer,25,111
rapid,15,16
design,34,41
lengths,11,11
snacks,5,5
stimulation,12,21
understatement—,5,5
seams,5,5
gaba,6,10
poto,5,5
programmed,14,14
demyelination,5,5
timescale,9,14
analyzed,6,6
interplay,6,6
initiation,22,22
defense,22,31
hypotonic,10,20
instances,8,8
receiving,31,36
pons,10,10
mortally,5,5
dysmetria,10,15
bread,32,58
gravity,14,49
urea,7,20
puffy,5,5
malnourished,15,23
neurotransmitter,17,21
natremia,5,5
constructed,9,11
insensitivity,5,5
uncoordinated,20,20
sons,6,6
potomania,5,15
dietary,20,46
staggered,5,5
positioning,10,10
42,16,24
matters,35,48
beers,9,35
urgently,5,5
influence,18,21
oval,6,7
darken,4,4
one-sided,4,4
ancestry,5,10
distant,14,17
flaws,6,6
submerged,5,5
hopefully,39,55
advice,25,28
mechanisms,24,25
joking,15,15
drills,4,8
pathways,8,15
birth,23,25
junior,11,13
individuals,16,24
maxing,4,4
everybody,87,121
athlete,22,26
deletions,4,4
sites,44,52
bench,12,23
reps.,4,4
limb,14,14
intensity,5,13
leukemia,6,13
connective,6,6
backup,14,22
*,12,26
teammates,6,18
squat,16,47
repaired,6,10
saltiness,4,4
caucasians,4,4
sprints,4,4
cellular,54,92
drag,11,12
remains,19,21
grows,17,17
abs,6,6
moderation,5,5
somebody,68,158
ascending,4,4
chromosome,10,19
150,44,91
palindromic,4,8
damaging,20,20
achieve,15,15
reps,8,34
essentially,47,56
preseason,4,4
squats,8,24
exclude,5,5
hence,7,8
longtime,4,4
latino,4,4
separated,11,12
kg,13,151
depressed,12,12
sickling,4,8
diagnose,13,13
replacing,10,11
overworked,5,5
minimize,17,17
halfway,12,12
widening,6,10
restored,9,9
defects,17,22
coaches,5,5
blacks,4,4
covered,50,54
medulla,4,68
resistance,31,42
compartment,8,8
abnormality,9,9
forwards,7,7
reproduces,6,6
repeats,7,11
mediastinal,4,4
complications,20,31
benign,6,10
girlfriend,18,35
unyielding,4,4
defect,15,33
regiment,4,4
vast,12,16
maintains,19,19
repair,25,47
rep,7,9
targets,6,6
22.,6,6
squatting,9,17
cycle,30,51
presents,29,29
500th,5,5
squatted,5,9
molasses,11,11
pairs,14,16
de-escalated,6,6
canimorsus,6,30
stemming,6,6
kisses,6,6
frencesco,6,6
surrounding,25,27
aspergillus,6,6
pdgf,6,6
misfortune,6,6
tracked,15,22
organisms,11,13
hide,30,50
systemically,18,18
consequences,30,37
netherlands,14,26
secretions,7,7
principle,26,42
figuring,15,16
airs,6,6
fatality,7,9
pets,14,16
contrasted,6,6
aristotle,6,6
predisposed,11,11
implications,15,15
resolve,23,23
gram,28,32
indication,21,21
kissed,6,12
fights,17,21
1684,6,6
rot,12,12
masse,15,15
8th,9,9
integral,8,8
dog,33,90
btw,23,23
introduces,14,14
phagocytosed,6,6
byproduct,12,12
reaches,18,18
glyphs,6,18
canine,7,8
rapidly,45,55
dilates,6,6
ideas,23,25
natively,7,7
protecting,11,12
septic,19,53
glyph,6,6
pots,15,15
pharmacists,7,10
repeated,32,32
flesh,9,10
ultrastructure,6,6
concoction,8,8
mediators,6,6
goddess,6,6
fester,7,7
alerts,13,13
lympho,6,6
perfused,6,6
63,17,23
swarming,7,7
etc,16,21
df-2,6,12
sustained,23,23
decays,6,6
destroys,25,25
converge,7,7
θρόμβος,6,6
undergone,7,8
immunodeficiency,13,25
lytic,14,18
approaches,7,7
narrows,6,6
16,62,82
fumigatus,6,6
σ̃ηψιζ,6,6
canocytophaga,6,6
1961,11,11
extremities,16,23
foul,7,7
gauze,6,12
albicans,6,6
multi-organ,13,13
include,34,41
parameters,8,9
egyptian,15,26
acquired,18,18
markers,22,42
zoonosis,6,6
california,16,20
dysfunctional,12,24
measurable,6,6
predisposing,6,6
immunocompromise,11,11
generate,20,31
regimen,10,16
meets,11,12
1989,15,15
disgusting,18,31
injuring,6,6
trachea,9,12
cultured,6,6
egyptians,7,13
capnocytophagia,6,6
degrades,6,6
lympha,6,6
greeks,9,10
complement,7,7
civilization,8,8
hieroglyphs,6,6
statistically,11,11
localized,12,12
inhibited,12,12
situations,24,26
microscopes,12,18
baits,6,6
dogs,34,78
microscopic,8,8
bumped,6,6
dysgonic,6,6
candida,6,24
splenectomy,6,6
colonize,7,7
hippocrates,15,15
pepsis,6,6
self-intoxication,6,6
pet,13,20
restrain,6,6
blistering,6,6
access,118,175
licking,7,13
fermenter,6,6
obstructed,17,29
insult,8,8
endothelial,6,6
thrombo,6,6
viable,15,15
cat,31,92
compliance,8,8
endothelia,6,6
flu-like,7,7
overgrowth,15,15
accounted,10,11
eye,51,64
feline,11,11
italian,15,16
lymphocytopenia,6,6
capnocytophaga,6,48
processions,6,6
antifungal,6,12
immunocompromised,7,13
strenuous,6,6
maggots,9,16
improvements,18,18
hieroglyph,6,6
lifeforms,6,6
detected,34,34
bite,13,31
germ,7,7
en,16,16
restrained,10,10
microcirculatory,6,6
incidentally,14,14
encephalopathy,27,33
rod,10,10
compromise,13,13
empirically,6,6
survives,8,8
impending,9,9
swamps,6,6
pronounced,21,24
cheese,30,62
lodge,20,20
puppy,11,19
implied,6,6
spontaneously,16,22
reveal,30,30
dilation,13,15
flies,18,26
vector,16,16
1990,16,18
cats,19,41
classified,23,26
stiffness,6,6
generalized,21,26
hypotension,13,15
proliferate,7,7
67,6,6
traveled,31,40
remainder,7,7
theory,33,53
redi,6,6
sepsis,16,95
ruled,25,29
oxidative,11,22
carriers,14,15
hepatic,29,48
cupro,6,6
inr,6,12
condensation,6,6
17.,6,6
criteria,20,28
disorderly,11,11
specificity,7,7
realization,20,20
complain,18,18
undergoes,11,11
yellowing,13,13
prepare,21,24
salad,7,73
defining,7,7
calculates,7,7
penicillin,8,8
ammonia,24,59
antiques,6,6
backside,16,16
suppressed,8,8
11.,6,6
antique,11,17
containers,14,14
pennies,8,9
rumors,11,12
cyprus,6,6
utensils,7,7
pickling,6,6
uptake,12,12
sufficiently,14,14
hiccuped,6,18
ataxic,11,21
extent,24,24
transplantation,24,42
progressive,27,27
pediatric,23,36
microcytic,6,6
dill,6,6
awkward,26,27
evidenced,7,7
recalled,6,6
inherited,11,18
--,39,128
placement,13,13
imbalanced,11,11
distinction,15,15
king,29,45
deterioration,22,28
brownish,12,42
starters,7,7
eliminating,11,12
indicators,6,6
hiccup,6,6
island,43,159
wilson,10,58
girl,58,156
calculation,11,17
complex,72,104
liquids,7,7
brewing,7,13
errands,6,6
homework,10,10
qualify,15,18
κύπρος,6,6
cg,11,344
writing,54,69
tongs,6,6
albumin,6,18
incredibly,40,51
students,35,58
fashion,25,25
ascites,12,48
green,46,135
transplant,33,104
increasingly,29,29
hypercupremia,6,6
ignoring,9,9
heated,18,25
predict,11,12
cuprum,6,6
compartments,6,6
metallic,12,24
shuttled,6,6
gray-green,6,6
upper,59,72
taxic,11,11
range,39,46
emesis,9,9
welcome,110,130
thirds,6,6
proud,18,18
potato,21,111
located,34,42
evaluated,8,8
factor,25,52
warnings,7,7
gulped,6,6
beyond,27,32
jaundice,13,37
cook,21,35
gait,11,49
potatoes,13,16
dysfunctions,6,6
expectancy,8,9
prodding,6,6
examples,20,22
ill.,24,24
bump,9,9
element,19,19
hiccups,6,6
heavier,27,31
contributing,9,10
capture,12,15
handwriting,13,17
sometime,34,35
operation,41,46
recipe,16,25
gallbladder,13,25
score,18,28
burst,35,41
adults,34,43
borrowed,7,7
donor,20,51
students-,6,12
penicillamine,6,12
dystaxic,11,11
transports,7,13
dorsum,12,17
facial,10,13
whale,8,9
spain,8,21
porpoise,5,5
epigastric,11,11
metastatic,15,27
crohn,13,18
embedded,17,17
bin,5,5
sea,42,58
coastal,7,12
primary,50,91
worms,5,5
aa,6,8
embryos,5,5
raw,28,80
hotdogs,5,5
lays,6,6
cetaceans,5,5
packaged,7,7
tons,32,34
rippled,6,6
ileocecal,5,5
radiographic,9,9
hatch,5,5
visually,5,5
counts,19,23
uncooked,10,25
tossing,11,11
cafeteria,6,11
crustaceans,5,5
shelf,7,7
appendix,10,45
moldy,5,5
wheeled,5,5
wreaks,5,5
tb,6,169
loops,8,9
anisakidosis,5,5
italy,11,11
roommates,6,6
restaurant,28,57
advised,6,6
handling,12,12
mistaken,13,18
pizza,29,75
billion,62,89
prevalence,6,6
qualified,12,12
clumps,9,9
successes,6,6
markedly,10,10
scavenging,7,7
japan,24,81
larva,5,35
inducing,17,17
uncomplicated,5,5
recovering,11,11
cod,5,5
larvae,6,6
edible,11,16
burrow,5,5
1990.,5,5
heating,15,27
wholesale,6,6
managed,41,49
lifecycle,5,10
rotten,14,24
part—,5,5
98,12,15
valuable,19,24
regions,20,20
deceased,7,7
roundworm,5,5
squid,7,8
answered,9,9
unsettling,5,5
microwave,9,16
krill,6,24
guarding,5,5
hochberg,5,5
sided,10,20
worm-like,5,5
lumen,15,15
discarded,5,5
why/why,5,5
anaphylactic,5,5
expired,8,23
surgical,29,29
quadrant,5,15
whales,8,8
uc,6,6
undigested,5,5
beforehand,7,7
appendicitis,10,30
involve,16,17
disposed,5,5
tuesday,10,10
reward,7,7
mention,27,27
nematode,5,10
anisakis,5,90
appendiceal,5,5
anatomical,5,5
examined,14,14
mentioning,8,8
intestine,13,18
mature,5,5
roundworms,5,5
occurrence,17,17
adams,6,7
appendectomy,10,20
rats,21,52
spoiled,12,33
burrowed,5,5
mucosa,16,26
severity,16,16
carcinomas,5,5
prevalent,5,5
model,17,21
please,91,255
94,8,8
resuscitation,16,22
digging,10,16
specified,7,7
botox,11,12
cramping,22,22
nematodes,5,5
hives,6,8
apples,9,21
mackerel,5,5
pathway,19,20
garbage,12,32
simplex,5,10
13,39,53
sealed,12,12
ibd,5,5
relatively,53,60
notably,15,15
al,11,20
refrigerated,5,5
60/30,5,5
frozen,14,24
ns,5,5
tenderness,5,15
dolphins,6,6
burrowing,5,5
unremarkable,5,5
crampy,5,5
endoscopy,15,15
c-peptide—,6,6
yogurt,15,16
describes,29,30
proteom,6,6
com/chubbyemu,6,12
regard,7,7
promo,9,9
offers,22,23
millimeters,7,8
solved,22,29
joke,44,59
well-defined,6,6
runs,46,56
service,68,108
neuroglycopenic,6,18
namesake,6,6
ketogenesis,6,6
tapered,11,11
ketones,6,24
documentaries,57,75
motherhood,6,6
snap,17,17
pattern,12,19
mornings,15,15
overcome,16,16
gluconeogenesis,6,12
glycogenolysis,7,14
began,112,203
72-hours,6,6
verbal,11,11
+proinsulin,6,6
originals,36,45
filmmakers,6,6
documentary,34,46
swings,11,13
sponsored,20,20
return—,6,6
feeding,22,46
protections,9,9
simultaneously,23,23
curiositystream,71,246
pregnancy,13,32
glyco,6,6
sensations,7,8
lactation,6,12
subscription,70,100
upstream,6,6
necessary,49,51
fellow,12,12
clouding,6,6
triad,6,6
30-days,9,9
growling,6,6
-penia,6,6
exclusive,34,42
aberrant,11,11
strict,15,32
improves,8,8
neuroendocrine,6,6
secrete,9,9
homeostasis,8,14
discontinued,18,23
ketone,6,6
administers,6,6
orders,18,37
unregulated,6,6
whipple,7,7
pour,12,12
insulinoma,6,18
$,132,433
toughest,9,9
non­fiction,6,6
contrast,15,15
accounts,21,21
restrict,9,9
recovered,19,19
downstream,10,10
microbirth,6,6
quietly,8,8
masked,7,7
resisted,11,11
suffix,6,6
wean,7,7
streaming,69,124
incorporates,7,7
pancreatic,12,17
coincide,10,10
feedback,11,14
shed,19,30
veritasium,7,7
amiss,6,6
unlimited,27,45
adipose,7,7
checkout,9,9
opens,16,21
performing,17,17
vitamania,6,6
postpartum,6,24
originally,52,63
refrigerator,10,10
neuro,12,12
tingling,21,21
resulted,25,25
problematic,10,10
elite,12,14
shrouds,6,6
spot,49,62
oculomotor,5,10
authorities,8,8
toxin,25,87
notified,7,7
wearing,29,31
impairing,10,10
local,56,89
pit,18,19
denervation,5,5
mobility,7,8
re-evaluates,5,5
heaves,5,5
junctions,5,5
clostridium,5,15
road,38,85
interferes,5,5
gp,5,140
anti-toxin,5,5
operates,9,10
neurological,12,12
heartburn,7,7
modulating,10,10
pavement,5,5
tastes,10,15
neurons,7,7
specialized,16,18
burp,5,5
abduction,5,5
nanogram,5,5
relayed,5,5
failed,27,32
spending,25,29
chalk,6,8
parking,12,14
advance,14,16
neuro-muscular,5,5
polio,6,6
motivation,11,11
elevated,43,55
symmetric,5,5
reduction,16,18
abduct,5,5
antitoxin,5,5
disturbed,5,5
communicate,20,40
analysis,48,75
diseases,31,46
smallest,14,14
vesicles,13,18
therapeutically,6,6
west,36,65
ocular,5,10
windows,22,52
wrinkles,6,6
attacked,14,26
driving,30,35
48,28,28
dangerously,5,5
botulinum,7,37
locally,19,19
culinary,8,8
lies,21,25
unfortunate,17,17
contacted,10,10
motel,5,5
botulism,5,15
roller,6,11
intention,7,7
eyelids,6,6
blurred,15,15
tighter,5,5
frantically,6,6
anaphylaxis,6,6
nacho,6,16
outcomes,18,22
senses,13,18
solely,12,15
delayed,26,54
vasoconstriction,11,11
cleaves,5,5
descending,5,15
peripheral,14,26
neuromuscular,5,20
droop,5,5
oral,31,62
junction,11,31
gps,10,13
rock,22,33
nile,5,5
widespread,20,21
chef,15,23
botox—,5,5
reportable,5,5
potent,6,11
laboratory,23,23
billionth,5,5
rehydrated,5,5
lasting,20,20
wrecked,6,6
migraines,6,6
shallow,7,7
crawls,6,6
mishandling,5,5
timespan,10,10
extrinsic,6,16
escorted,8,8
paving,5,5
absence,39,48
methylmalonyl-coa,5,5
dementia.,5,5
nobel,6,11
tiredness,5,10
alleviate,16,16
1934,7,7
vital,14,14
functionally,10,10
succinyl,5,5
dysynchrony,5,5
synthesis,19,26
factor-vitamin,5,5
etiolgies,5,5
20/200,5,10
slit,6,11
intrinsic,12,27
coenzyme,6,17
1800s,10,10
cya,5,5
information,62,91
propionyl,5,5
lying,18,19
leber,5,5
whereby,7,7
counseled,10,10
meticulously,6,6
believable,5,5
neuropathy,5,25
wrongly,24,31
consisting,6,6
opathy-,5,5
krebs,5,5
vegetarian,8,10
usual,10,10
methylmalonyl,5,5
homocysteine,5,10
origin,19,22
da,9,119
optic,13,63
painless,6,6
unifying,5,5
drives,29,39
deteriorating,29,34
headphones,10,11
methionine,5,10
sheaths,5,5
males,7,10
winner,18,20
maturation,5,10
characterized,11,11
malabsorption,5,5
interpret,7,9
biochemistry,10,10
incorporated,13,15
behavior,26,32
neuro-ophthalmology,5,5
cofactors,5,5
coa,5,10
vegan,8,9
starvation,14,30
fries,12,33
coalescing,5,5
20/20,5,5
fortified,14,19
macrocytic,5,20
impairment,15,20
legally,29,46
teenager,13,13
e,23,25
scatter,6,6
spongy,5,5
serum,8,14
washing,16,34
lapsed,5,5
limiting,13,18
bilateral,13,16
recycle,8,9
skin-deep,10,10
ruling,12,12
absorption,29,46
mutase,5,10
communication,16,21
crystallography,5,5
ranging,10,10
ringing,6,6
dense,19,21
mal,5,5
prize,15,33
blind,17,27
&,26,40
coenzymes,5,5
visual,17,27
checkup,14,19
carefully,15,15
separation,9,10
disproportionately,6,6
hereditary,5,5
vacuoles,5,5
vitality,5,5
dorothy,5,5
synthesized,7,9
cognitive,32,46
methylmalonic,5,10
synthesizing,11,11
miscalculate,6,6
trained,13,15
chart,15,17
pernicious,5,5
oversized,10,10
recurring,40,40
subsequent,21,26
synthase,6,12
bodyweight,11,11
hodgkin,5,5
osteo,11,11
hormonal,6,6
donated,14,14
1990s,16,17
rejecting,5,5
nephropathy,5,15
targeted,13,15
retrospect,5,5
proteinuria,10,10
78.,5,5
searing,5,5
painful,8,8
capsules,13,13
triaged,11,11
68.,5,5
exhausts,5,5
interstitial,5,5
immunocompetent,10,10
focal,5,5
cd4,10,15
fractured,13,26
glomerulosclerosis,5,5
sustain,10,11
replicating,11,12
distributed,14,14
principles,14,15
salmonella,6,36
bake,12,17
enteritidis,5,20
monogamous,5,5
consideration,7,7
atrial,15,16
stabbing,5,5
spreads,20,22
plaques,5,10
vulnerable,8,10
prednisone,5,10
steroids,16,26
scaling,7,7
mysterious,12,13
ethics,5,5
classic,29,30
corticosteroids,8,13
sweats,5,20
explicit,5,5
tibia,5,5
"550,000",5,5
unintentionally,11,21
lesion,9,9
obtained,5,5
myelo,5,5
dough,7,62
follow-up,25,26
transfusion,6,8
steroid,8,11
hypersensitivity,5,5
causative,12,12
cc,9,139
agent,29,40
mishandled,5,5
relationship,33,42
antiretroviral,6,8
sclerosis,12,13
investments,7,8
healed,5,5
key,69,145
irregular,14,25
sterile,10,10
triplet,5,5
speculate,5,5
segmental,5,5
combat,18,19
menopause,5,5
pelvis,5,5
itis,10,10
hemophilia,6,11
',30,55
flashes,10,20
poultry,6,6
cookies,16,78
knowingly,5,10
serologic,10,10
load,28,37
undetectable,5,5
violations,7,9
recurrent,6,17
scales,6,6
partners,11,13
cookie,7,62
ongoing,14,14
infiltrated,6,6
repackaged,5,5
osteomyelitis,5,5
reduce,36,45
build-up,6,6
reducing,12,22
11th,9,10
oozes,4,4
losses,12,12
glued,4,4
classification,7,7
dc,19,114
tangible,5,5
salvage,7,7
bow,11,13
stasis,9,9
transaminase,4,4
cafe,6,14
compresses,4,4
life-threatening,16,23
embolus,4,4
beginning,60,70
population,48,80
importantly,47,50
headlines,9,11
revision,5,9
anoxic,4,8
2018,15,15
attempts,16,21
shining,10,12
displaces,14,19
wedge,4,4
thalamic,4,4
guiding,5,5
neurocognitive,9,9
thinner,13,14
interventricular,4,4
fibrinolytic,8,12
blacked,6,6
outcome,42,51
neuronal,9,14
manual,7,7
subset,4,4
extensive,16,16
vain,4,4
73,7,16
parieto-occipital-temporal,4,4
occlusion,4,4
hardly,25,25
flatlines,5,5
forcibly,6,6
streamer,6,6
detrimental,7,7
organization,12,12
wage,6,9
extensor,5,5
2013,22,30
detecting,5,6
disfigured,4,8
stressful,10,10
lightheaded,4,4
binged,4,4
poor,49,59
option,29,40
cortex,8,8
applied,13,13
hemodynamic,8,24
desk,8,9
cerebellar,4,4
responsibilities,5,5
disfigure,4,8
owner,25,38
seat,16,16
venous,8,12
obligations,7,7
hygiene,9,9
output,13,20
diagnosable,4,4
suffered,59,68
dreams,18,20
obsessive,5,5
underinformed,4,4
obsessively,4,4
gamers,5,6
autopsy,26,26
oblivious,9,9
quickest,4,4
friendships,6,6
septum,4,4
arrival,16,16
malperfusion,4,4
spontaneous,15,15
statistical,6,8
embolism,12,24
pools,6,6
fainted,4,4
ventricle,8,28
comply,4,4
diagnostic,7,13
distend,4,4
pupillary,9,13
hypoxic,10,10
pulmonary,18,44
nuclei,4,4
heartbeat,6,6
mistake,47,66
disorders,15,18
wedged,4,4
exhibit,7,7
needing,11,11
filling,18,19
refractory,10,15
"3,000",16,16
sedative,6,6
unleashed,5,15
ionized,5,5
settled,12,12
molecular,11,36
tubular,5,5
detailed,6,6
prerenal,5,10
dorsal,7,10
frame,15,36
columns,8,10
secretes,12,19
lateral,5,5
neuropsychiatric,10,15
clenches,5,5
immunotherapy,6,6
tracts,5,10
scramble,11,11
manifestation,9,13
calce,11,11
poly,8,23
tetany,5,5
divert,8,8
kerosene,5,10
comparison,15,15
disorganized,5,5
successive,5,5
pricked,5,5
solvent,5,10
eth,5,5
initially,30,43
nephrotoxic,5,5
fingertips,5,5
glycerin,5,5
dormant,13,16
celiac,10,30
one-shotting,5,5
aw,7,127
softening,11,11
adverse,11,22
depresses,5,5
recur,5,5
formal,13,16
misdiagnosed,10,10
enabling,15,16
singular,6,6
sheila,5,25
eth-,5,5
negates,5,5
hypocalcemic,5,5
polyethylene,5,25
pales,5,5
syphilis,5,5
emerged,7,7
demyelinate,5,5
neglected,6,11
knowledge,13,13
ward,14,20
formulated,8,8
irreversible,25,35
thyroiditis,5,5
turkey,15,28
deposit,11,11
median,9,9
schizophrenia,12,22
address,37,76
glycols,5,15
syringes,5,10
acidotic,5,5
convulsions,5,5
termination,5,5
azote,5,5
complication,13,13
relapse,5,5
cravings,5,5
reshapes,5,5
declines,5,5
gluten,10,40
depletion,6,6
12.,6,6
gathering,11,11
lorazepam,7,27
parietal,5,5
azotemia,5,10
incomplete,10,10
assessment,6,6
neurosyphilis,5,10
subtly,6,6
toddlers,5,5
proliferates,5,5
hypometabolism,5,5
twists,7,7
kilograms,24,30
components,8,9
recommends,8,8
118-177,5,5
urban,14,18
jps,5,5
chelation,10,15
shortening,6,6
jp,5,120
member,24,28
8000,6,11
valent,5,5
disabilities,5,5
land,51,159
estimate,14,19
prove,45,48
inevitably,25,33
aged,9,19
disodium,5,5
fair,34,35
consumer,10,10
rates,29,38
4226,5,5
estimated,26,37
orally,30,35
avert,5,5
collects,10,15
cation,5,15
exception,22,22
homes,10,10
14.,5,5
art,32,47
fetus,7,8
members,24,32
divalent,5,25
7-18,5,5
leech,5,10
tin,9,30
injures,5,5
entrenches,5,5
deposition,5,5
milestones,5,5
micrograms,10,60
atomic,9,23
authority,14,18
fold,5,5
ml,10,20
paint,16,63
frequency,15,19
sulfhydryl,5,10
poorer,6,9
ounces,5,15
18.,5,10
16000,5,5
pitched,5,5
cations,5,15
valentia,5,5
inert,10,10
irreversibly,6,6
excretion,10,10
sensorineural,5,5
juices,5,10
leaded,5,5
iq,5,10
wider,7,7
developmental,5,5
unleash,5,5
airborne,9,9
swapped,7,7
implausible,6,6
tetravalent,5,5
2000.,7,7
32.,6,6
toys,6,46
louder,5,5
one-fortieth,5,5
sarah,7,37
blunted,5,5
significance,10,10
germanium,5,10
warps,5,5
lucky,35,38
g/g,5,5
terribly,6,6
microgram,5,10
mimics,9,14
ceased,11,11
54,14,15
dropout,5,5
capacity,30,37
neurobehavioral,5,5
4-6,5,5
span,11,11
academy,8,10
elemental,11,11
kilogram,8,14
gasoline,5,5
disturbing,8,8
replaced,22,24
tremble,5,5
toddler,11,16
tetra,5,5
competes,5,5
turnover,6,6
accelerates,5,5
shares,8,8
4-6.,5,5
embeds,10,10
commercially,7,7
hand-eye,5,5
ethylenediaminetetraacetic,5,5
pediatrics,5,5
tummy,7,7
storage,24,29
118,6,6
fortunate,17,23
characteristics,20,24
inaudible,5,5
237,6,6
uncoupling,5,5
unleaded,5,5
tragedy,19,22
1-3,6,6
corrosion,9,10
hyperactive,6,6
anti-knockback,5,5
deciliter,13,18
classify,12,13
82,7,7
acceptable,5,5
displace,6,6
macroscopic,7,7
γλυκυς,7,7
ration,8,9
jamaica,8,8
hyperammonemia,7,21
sufficient,31,32
normoglycemia,7,7
hepatorenal,7,7
1875,7,7
overloads,7,7
reheated,7,7
namely,15,15
cereulide,7,42
ionophore,7,7
vasodilation,17,27
teach,28,29
stumbles,7,7
aj,7,203
microenvironment,7,7
